service,course_id,group_id,person_id,name,email,type,topic_id,topic_description,date,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,1,1,,,,,,,,,,,
Code,1,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at,,,,,,,,
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1276533700,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1276531260,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277140201,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1276894921,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1276893710,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277117295,0,0,0,1,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277148169,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277150384,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277205958,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277190050,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,504,1277342512,1,0,0,0,1,0
Code,3,1,a0909232,Nal Aymus,nal.aymus@unet.univie.ac.at,,,,,,,,
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277147556,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277157081,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277142203,0,0,1,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,505,1277191558,0,0,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277143255,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277148202,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277143535,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277190994,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277152923,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,505,1277216753,1,0,0,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,505,1277194190,1,0,0,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277147488,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277149367,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277142404,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277191278,0,1,0,1,2,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277153881,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,505,1277192730,0,0,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277190889,0,1,0,1,2,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277147631,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,505,1277192075,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277153752,0,0,1,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277146898,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,507,1277152802,0,0,1,0,0,0
Code,3,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,,,,,,,,
Code,3,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,,,,,,,,
Code,3,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,,,,,,,,
Code,3,1,a0948108,Braunt Abarre,braunt.abarre@unet.univie.ac.at,,,,,,,,
Code,3,1,a0948571,Lanisa Cotavyn,lanisa.cotavyn@unet.univie.ac.at,,,,,,,,
Code,3,1,a0949607,Easpey Ristylonn,easpey.ristylonn@gmx.net,607,1276454055,1,0,0,0,2,0
Code,3,1,a0967995,Kaden Brodylan,kaden.brodylan@unet.univie.ac.at,,,,,,,,
Code,3,1,a0968843,Lon Classawn,lon.classawn@unet.univie.ac.at,,,,,,,,
Code,3,1,a6750338,Gus Carrick,gus.carrick@unet.univie.ac.at,,,,,,,,
Code,3,1,a7904809,Roland Chaus,roland.chaus@nielsen.com,,,,,,,,
Code,3,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,,,,,,,,
Code,3,1,a8631408,Jose Charry,jose.charry@a1.net,,,,,,,,
Code,3,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,,,,,,,,
Code,3,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,,,,,,,,
Code,3,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,,,,,,,,
Code,3,1,a9906269,Fre Neagge,fre.neagge@unet.univie.ac.at,,,,,,,,
Code,3,1,a9913255,Den Shadennie,den.shadennie@gmx.at,,,,,,,,
Code,3,1,a9999970,Aseb Mityro,aseb.mityro@univie.ac.at,,,,,,,,
Code,3,1,person001,Conan der Barbar,conan.der.barbar@univie.ac.at,,,,,,,,
Code,3,1,person002,Justed Darlon,justed.darlon@univie.ac.at,,,,,,,,
Code,3,1,person003,Bre Ibrethuan,bre.ibrethuan@univie.ac.at,,,,,,,,
Code,3,1,person004,Gar Richamin,gar.richamin@univie.ac.at,,,,,,,,
Code,3,1,person005,Jadeam Decton,jadeam.decton@univie.ac.at,,,,,,,,
Code,3,1,person006,Ley Broberanc,ley.broberanc@univie.ac.at,,,,,,,,
Code,3,1,person007,Jace Jonny,jace.jonny@univie.ac.at,,,,,,,,
Code,3,1,person008,Mister Anderson,mister.anderson@univie.ac.at,,,,,,,,
Code,3,1,person009,Chrige Diemenik,chrige.diemenik@univie.ac.at,,,,,,,,
Code,3,1,ref000,Erso Kayden,erso.kayden,,,,,,,,
Code,3,1,ref100,Fin Zacolatre,fin.zacolatre,,,,,,,,
Code,3,1,ref202,Quin Cobillis,quin.cobillis,,,,,,,,
Code,3,1,ref301,Vin Rilashas,vin.rilashas,,,,,,,,
Code,3,1,ref302,Ger Hawyaner,ger.hawyaner,,,,,,,,
Code,3,1,ref304,Jamain Standyn,jamain.standyn,,,,,,,,
Code,3,1,ref305,Romir Jerie,romir.jerie,,,,,,,,
Code,3,1,ref306,Alant Johnny,alant.johnny,,,,,,,,
Code,3,1,ref307,Zionto Ruberryso,zionto.ruberryso,,,,,,,,
Code,3,1,ref401,Clason Marrenny,clason.marrenny,,,,,,,,
Code,3,1,ref402,Frey Arliustia,frey.arliustia,,,,,,,,
Code,3,1,ref403,Jeff Corgiondo,jeff.corgiondo,,,,,,,,
Code,3,1,ref404,Eze Johaldema,eze.johaldema,,,,,,,,
Code,3,1,ref405,Alex Duanolen,alex.duanolen,,,,,,,,
Code,3,1,ref406,Jullio Raynaldon,jullio.raynaldon,,,,,,,,
Code,3,1,ref407,Sey Lenton,sey.lenton,,,,,,,,
Code,3,1,ref408,Fren Jovaler,fren.jovaler,,,,,,,,
Code,3,1,ref501,Kyleni Rakelikha,kyleni.rakelikha,,,,,,,,
Code,3,1,ref503,Dah Graven,dah.graven,,,,,,,,
Code,3,1,ref504,Jagarr Roccolden,jagarr.roccolden,,,,,,,,
Code,3,1,ref505,Nichaw Johnalfre,nichaw.johnalfre,,,,,,,,
Code,3,1,ref507,Carie Blanden,carie.blanden,,,,,,,,
Code,3,1,ref601,Ken Clarrige,ken.clarrige,,,,,,,,
Code,3,1,ref603,Treyst Aleshanna,treyst.aleshanna,,,,,,,,
Code,3,1,ref604,Brane Maunter,brane.maunter,,,,,,,,
Code,3,1,ref605,Ron Dolmek,ron.dolmek,,,,,,,,
Code,3,1,ref607,Tyadon Rowalphie,tyadon.rowalphie,,,,,,,,
Code,3,1,ref608,Laseba Carliseo,laseba.carliseo,,,,,,,,
Code,3,1,someone001,Corian Maseonny,corian.maseonny@unet.univie.ac.at,,,,,,,,
Code,3,1,someone002,Tus Kermarc,tus.kermarc@unet.univie.ac.at,,,,,,,,
Code,3,1,someone003,Ruber Joelly,ruber.joelly@gmx.at,,,,,,,,
Code,3,1,someone004,Die Emitylewa,die.emitylewa@gmx.net,,,,,,,,
Code,3,1,someone005,Marian Danlexan,marian.danlexan,,,,,,,,
Code,5,1,,,,,,,,,,,
Code,5,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at,,,,,,,,
Code,5,1,a0025296,Den Jamose,den.jamose@student.tuwien.ac.at,,,,,,,,
Code,5,1,a0101143,Joandr Gelin,joandr.gelin@unet.univie.ac.at,,,,,,,,
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1277196563,1,1,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1277193156,1,1,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276929276,1,1,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276929153,0,2,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276772884,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276122257,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1275967410,0,1,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276773235,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276769671,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276770690,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276773412,0,2,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276928035,1,1,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276122382,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1275967569,1,0,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276929064,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276772001,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276121293,0,1,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276924246,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1275967529,0,1,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276770113,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276928907,0,0,1,0,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1277196256,1,1,0,0,2,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1275957394,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276922506,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276765850,0,0,1,0,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276772507,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276129771,0,2,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276118605,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276925136,0,2,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276763871,0,1,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276765931,0,1,0,1,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276128838,0,1,0,2,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276118727,0,0,0,0,0,0
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de,507,1276119979,0,1,0,1,0,0
Code,5,1,a0140418,Den Rudyn,den.rudyn@hotmail.com,407,1275995670,1,2,0,0,1,0
Code,5,1,a0207445,Bencio Jarculy,bencio.jarculy@unet.univie.ac.at,202,1277148214,0,1,0,2,0,0
Code,5,1,a0208319,Giasha Oscondred,giasha.oscondred@unet.univie.ac.at,,,,,,,,
Code,5,1,a0300450,Jer Lairvion,jer.lairvion@unet.univie.ac.at,,,,,,,,
Code,5,1,a0301725,Keryde Colack,keryde.colack@unet.univie.ac.at,,,,,,,,
Code,5,1,a0302810,Tyred Tuany,tyred.tuany@o-z.at,,,,,,,,
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1277102332,0,0,1,0,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1284553467,0,1,0,2,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1287063761,1,0,0,0,1,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1277309273,0,1,0,1,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1280483621,1,0,0,0,1,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1287064903,0,1,0,2,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1280324452,1,0,0,0,1,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1284552454,0,1,0,2,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1280483533,0,0,1,0,0,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1280322825,1,0,0,0,1,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1287411184,1,0,0,0,1,0
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at,406,1280324368,0,0,1,0,0,0
Code,5,1,a0325144,Maldon Raymonson,maldon.raymonson@unet.univie.ac.at,,,,,,,,
Code,5,1,a0327157,Callan Lenyontwa,callan.lenyontwa@gmx.at,,,,,,,,
Code,5,1,a0347735,Richri Ronzo,richri.ronzo@unet.univie.ac.at,,,,,,,,
Code,5,1,a0348272,Rayleb Darlto,rayleb.darlto@unet.univie.ac.at,405,1277040428,1,0,0,0,2,0
Code,5,1,a0348292,Rael Charya,rael.charya@unet.univie.ac.at,100,1277158298,0,2,0,1,0,0
Code,5,1,a0348292,Rael Charya,rael.charya@unet.univie.ac.at,100,1276175875,1,0,0,0,0,0
Code,5,1,a0349293,Jonike Charlogan,jonike.charlogan@unet.univie.ac.at,,,,,,,,
Code,5,1,a0361271,Sticar Jefabian,sticar.jefabian@unet.univie.ac.at,,,,,,,,
Code,5,1,a0400378,Ric Blarc,ric.blarc@unet.univie.ac.at,,,,,,,,
Code,5,1,a0411615,Guie Kustonehe,guie.kustonehe@unet.univie.ac.at,,,,,,,,
Code,5,1,a0411651,Keam Jaistin,keam.jaistin@gmail.com,604,1276037327,1,0,0,0,0,0
Code,5,1,a0427401,Nar Chanuelin,nar.chanuelin@unet.univie.ac.at,,,,,,,,
Code,5,1,a0448711,Omario Karmo,omario.karmo@unet.univie.ac.at,,,,,,,,
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276104874,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275650847,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275760517,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275688553,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276029789,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275651605,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275741675,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275495588,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276114956,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275679799,0,1,1,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275485312,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275477784,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276027713,0,2,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275668456,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276027769,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275480411,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275651546,0,1,1,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275748389,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275741440,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275689472,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276114820,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275911881,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275480264,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275485591,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275743242,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275688373,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275747396,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275490752,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275491383,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275490562,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275481681,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275688701,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275668499,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275599804,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275747299,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275914924,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275679940,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275668652,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275680093,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275741355,0,2,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275678760,0,2,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275651847,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275477877,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275689351,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275486946,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275484389,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275476896,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276029690,0,1,0,1,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275688329,0,1,1,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275495506,0,1,1,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275486669,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276029863,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275492556,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276114914,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275486801,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275484537,0,2,0,2,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1275484834,1,1,0,0,0,0
Code,5,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at,100,1276029625,0,0,1,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277136360,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276092062,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276092828,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1275574746,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277160589,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277153350,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276611448,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277209396,0,0,0,1,4,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277212572,1,0,0,0,4,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277139836,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276609771,0,0,0,1,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276610216,0,0,0,1,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1275574333,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277140259,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276609565,0,0,0,1,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277034633,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276599457,0,2,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276626367,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277214142,1,0,0,0,4,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277199022,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277160814,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1275423232,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277148243,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276609923,0,0,0,1,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276626296,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276618926,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277212036,1,0,0,0,4,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276091616,0,0,1,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276624850,0,2,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276618844,0,0,1,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1275573750,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277209207,0,0,1,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277210123,1,0,0,0,4,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276624955,1,1,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276442471,0,2,0,1,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276429798,0,2,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276092363,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276624762,0,0,1,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277160178,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1275573991,0,1,0,2,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276602415,1,1,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1277140061,1,0,0,0,0,0
Code,5,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at,605,1276096657,1,0,0,0,0,0
